 2.298200e+1	1.057600e-20
 2.312500e+1	1.075000e-20
 2.327100e+1	1.092500e-20
 2.341900e+1	1.110300e-20
 2.357000e+1	1.128400e-20
 2.372400e+1	1.146800e-20
 2.388000e+1	1.165600e-20
 2.403900e+1	1.184600e-20
 2.420000e+1	1.204000e-20
 2.436500e+1	1.223800e-20
 2.453200e+1	1.243800e-20
 2.470200e+1	1.264300e-20
 2.487500e+1	1.285000e-20
 2.505200e+1	1.305200e-20
 2.523100e+1	1.323100e-20
 2.541300e+1	1.341300e-20
 2.559900e+1	1.361900e-20
 2.578800e+1	1.384500e-20
 2.598000e+1	1.407600e-20
 2.617500e+1	1.426600e-20
 2.637400e+1	1.445500e-20
 2.657600e+1	1.464800e-20
 2.678200e+1	1.484300e-20
 2.699200e+1	1.504200e-20
 2.720500e+1	1.524500e-20
 2.742200e+1	1.545000e-20
 2.764200e+1	1.566000e-20
 2.786700e+1	1.587300e-20
 2.809500e+1	1.609500e-20
 2.832700e+1	1.632700e-20
 2.856300e+1	1.656300e-20
 2.880400e+1	1.680400e-20
 2.904900e+1	1.704900e-20
 2.929700e+1	1.729700e-20
 2.955100e+1	1.755100e-20
 2.980800e+1	1.780800e-20
 3.007000e+1	1.805600e-20
 3.033700e+1	1.827000e-20
 3.060900e+1	1.848700e-20
 3.088500e+1	1.870800e-20
 3.116600e+1	1.893200e-20
 3.145100e+1	1.916100e-20
 3.203800e+1	1.962800e-20
 3.264500e+1	2.008400e-20
 3.327400e+1	2.055500e-20
 3.392400e+1	2.104300e-20
 3.459800e+1	2.148900e-20
 3.529500e+1	2.194200e-20
 3.601700e+1	2.240700e-20
 3.714700e+1	2.291600e-20
 3.833700e+1	2.340100e-20
 4.002300e+1	2.390500e-20
 4.278200e+1	2.445600e-20
 4.584100e+1	2.496700e-20
 5.170000e+1	2.553800e-20
 5.573300e+1	2.608800e-20
 6.020600e+1	2.662900e-20
 6.430500e+1	2.720300e-20
 7.067100e+1	2.776700e-20
 7.895400e+1	2.835800e-20
 1.263200e+2	2.778400e-20
 1.428500e+2	2.715800e-20
 1.544000e+2	2.653600e-20
 1.643800e+2	2.598100e-20
 1.750800e+2	2.544600e-20
 1.865500e+2	2.477400e-20
 1.956900e+2	2.418000e-20
 2.053100e+2	2.366700e-20
 2.189300e+2	2.306700e-20
 2.297900e+2	2.258900e-20
 2.412200e+2	2.208600e-20
 2.532700e+2	2.156900e-20
 2.659500e+2	2.106200e-20
 2.793000e+2	2.052800e-20
 2.933700e+2	1.996500e-20
 3.081900e+2	1.942200e-20
 3.237900e+2	1.889100e-20
 3.402200e+2	1.833200e-20
 3.516600e+2	1.795700e-20
 3.695700e+2	1.749100e-20
 3.884400e+2	1.700100e-20
 4.015700e+2	1.665900e-20
 4.151700e+2	1.630600e-20
 4.292400e+2	1.594000e-20
 4.438000e+2	1.556100e-20
 4.588800e+2	1.522200e-20
 4.744900e+2	1.491000e-20
 4.906400e+2	1.458700e-20
 5.246800e+2	1.400500e-20
 5.611500e+2	1.342200e-20
 6.002200e+2	1.279700e-20
 6.421000e+2	1.225300e-20
 6.869600e+2	1.166900e-20
 7.350400e+2	1.111500e-20
 7.865500e+2	1.054800e-20
 8.417500e+2	1.011200e-20
 9.008900e+2	9.703500e-21
 9.642700e+2	9.240800e-21
